"Borough/Census Area FIPS","Year","Age","Total","Male","Female","Data from: https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/estimates/data/AgeBySexBCA_2000to2010.xls via https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/index.cfm March 2023 "
"100",2008,"35-39",156,75,81,
"100",2008,"40-44",164,85,79,
"100",2008,"45-49",225,120,105,
"100",2008,"50-54",264,143,121,
"100",2008,"55-59",291,146,145,
"100",2008,"60-64",208,105,103,
"100",2008,"65-69",100,56,44,
"100",2008,"70-74",80,42,38,
"100",2008,"75-79",59,22,37,
"100",2008,"80-84",37,23,14,
"100",2008,"85+",31,14,17,
"105",2008,"0-4",122,65,57,
"105",2008,"5-9",105,42,63,
"105",2008,"10-14",134,68,66,
"105",2008,"15-19",159,84,75,
"105",2008,"20-24",109,63,46,
"105",2008,"25-29",95,57,38,
"105",2008,"30-34",101,53,48,
"105",2008,"35-39",104,58,46,
"105",2008,"40-44",155,86,69,
"105",2008,"45-49",192,108,84,
"105",2008,"50-54",216,115,101,
"105",2008,"55-59",229,127,102,
"105",2008,"60-64",171,104,67,
"105",2008,"65-69",118,70,48,
"105",2008,"70-74",71,47,24,
"105",2008,"75-79",41,28,13,
"105",2008,"80-84",19,11,8,
"105",2008,"85+",18,4,14,
"110",2008,"0-4",1861,946,915,
"110",2008,"5-9",1938,979,959,
"110",2008,"10-14",2016,1025,991,
"110",2008,"15-19",2376,1209,1167,
"110",2008,"20-24",1971,1042,929,
"110",2008,"25-29",1839,914,925,
"110",2008,"30-34",1923,958,965,
"110",2008,"35-39",2151,1142,1009,
"110",2008,"40-44",2353,1175,1178,
"110",2008,"45-49",2767,1408,1359,
"110",2008,"50-54",2909,1466,1443,
"110",2008,"55-59",2543,1305,1238,
"110",2008,"60-64",1553,834,719,
"110",2008,"65-69",893,438,455,
"110",2008,"70-74",559,286,273,
"110",2008,"75-79",370,151,219,
"110",2008,"80-84",278,112,166,
"110",2008,"85+",254,90,164,
"122",2008,"0-4",3184,1559,1625,
"122",2008,"5-9",3357,1689,1668,
"122",2008,"10-14",3795,1929,1866,
"122",2008,"15-19",4310,2232,2078,
"122",2008,"20-24",3377,1901,1476,
"122",2008,"25-29",2333,1303,1030,
"122",2008,"30-34",2878,1464,1414,
"122",2008,"35-39",3361,1735,1626,
"122",2008,"40-44",3656,1919,1737,
"122",2008,"45-49",4694,2409,2285,
"122",2008,"50-54",5376,2735,2641,
"122",2008,"55-59",4526,2441,2085,
"122",2008,"60-64",3231,1745,1486,
"122",2008,"65-69",2216,1222,994,
"122",2008,"70-74",1333,696,637,
"122",2008,"75-79",967,478,489,
"122",2008,"80-84",597,281,316,
"122",2008,"85+",478,182,296,
"130",2008,"0-4",866,437,429,
"130",2008,"5-9",849,450,399,
"130",2008,"10-14",915,459,456,
"130",2008,"15-19",1010,518,492,
"130",2008,"20-24",834,445,389,
"130",2008,"25-29",765,421,344,
"130",2008,"30-34",741,385,356,
"130",2008,"35-39",880,418,462,
"130",2008,"40-44",981,523,458,
"130",2008,"45-49",1224,626,598,
"130",2008,"50-54",1180,622,558,
"130",2008,"55-59",1052,550,502,
"130",2008,"60-64",746,378,368,
"130",2008,"65-69",451,243,208,
"130",2008,"70-74",266,133,133,
"130",2008,"75-79",222,93,129,
"130",2008,"80-84",166,82,84,
"130",2008,"85+",139,47,92,
"150",2008,"0-4",1071,546,525,
"150",2008,"5-9",1100,569,531,
"150",2008,"10-14",1111,581,530,
"150",2008,"15-19",1149,611,538,
"150",2008,"20-24",931,537,394,
"150",2008,"25-29",897,495,402,
"150",2008,"30-34",938,489,449,
"150",2008,"35-39",992,530,462,
"150",2008,"40-44",1047,520,527,
"150",2008,"45-49",1107,611,496,
"150",2008,"50-54",1071,588,483,
"150",2008,"55-59",816,440,376,
"150",2008,"60-64",562,300,262,
"150",2008,"65-69",346,176,170,
"150",2008,"70-74",240,124,116,
"150",2008,"75-79",103,50,53,
"150",2008,"80-84",76,29,47,
"150",2008,"85+",68,30,38,
"164",2008,"0-4",123,63,60,
"164",2008,"5-9",108,53,55,
"164",2008,"10-14",155,83,72,
"164",2008,"15-19",169,82,87,
"164",2008,"20-24",138,68,70,
"164",2008,"25-29",92,50,42,
"164",2008,"30-34",83,45,38,
"164",2008,"35-39",66,40,26,
"164",2008,"40-44",112,65,47,
"164",2008,"45-49",152,90,62,
"164",2008,"50-54",125,69,56,
"164",2008,"55-59",91,49,42,
"164",2008,"60-64",58,30,28,
"164",2008,"65-69",47,25,22,
"164",2008,"70-74",32,18,14,
"164",2008,"75-79",21,12,9,
"164",2008,"80-84",9,7,2,
"164",2008,"85+",9,2,7,
"170",2008,"0-4",6377,3313,3064,
"170",2008,"5-9",6100,3114,2986,
"170",2008,"10-14",7020,3592,3428,
"170",2008,"15-19",7160,3754,3406,
"170",2008,"20-24",5476,2863,2613,
"170",2008,"25-29",4599,2325,2274,
"170",2008,"30-34",5151,2562,2589,
"170",2008,"35-39",5793,2927,2866,
"170",2008,"40-44",6236,3209,3027,
"170",2008,"45-49",7294,3739,3555,
"170",2008,"50-54",7054,3740,3314,
"170",2008,"55-59",5570,2950,2620,
"170",2008,"60-64",3627,1873,1754,
"170",2008,"65-69",2503,1372,1131,
"170",2008,"70-74",1521,770,751,
"170",2008,"75-79",1103,551,552,
"170",2008,"80-84",643,288,355,
"170",2008,"85+",464,164,300,
"180",2008,"0-4",989,521,468,
"180",2008,"5-9",812,434,378,
"180",2008,"10-14",895,466,429,
"180",2008,"15-19",953,492,461,
"180",2008,"20-24",770,413,357,
"180",2008,"25-29",591,339,252,
"180",2008,"30-34",662,346,316,
"180",2008,"35-39",524,291,233,
"180",2008,"40-44",613,350,263,
"180",2008,"45-49",635,356,279,
"180",2008,"50-54",624,347,277,
"180",2008,"55-59",499,289,210,
"180",2008,"60-64",326,174,152,
"180",2008,"65-69",217,130,87,
"180",2008,"70-74",145,85,60,
"180",2008,"75-79",99,37,62,
"180",2008,"80-84",73,34,39,
"180",2008,"85+",27,14,13,
"185",2008,"0-4",731,380,351,
"185",2008,"5-9",562,316,246,
"185",2008,"10-14",566,283,283,
"185",2008,"15-19",694,373,321,
"185",2008,"20-24",630,339,291,
"185",2008,"25-29",375,180,195,
"185",2008,"30-34",368,207,161,
"185",2008,"35-39",347,196,151,
"185",2008,"40-44",494,278,216,
"185",2008,"45-49",467,243,224,
"185",2008,"50-54",469,255,214,
"185",2008,"55-59",387,227,160,
"185",2008,"60-64",216,120,96,
"185",2008,"65-69",130,73,57,
"185",2008,"70-74",90,45,45,
"185",2008,"75-79",45,15,30,
"185",2008,"80-84",39,17,22,
"185",2008,"85+",23,9,14,
"188",2008,"0-4",832,435,397,
"188",2008,"5-9",676,337,339,
"188",2008,"10-14",708,337,371,
"188",2008,"15-19",832,453,379,
"188",2008,"20-24",671,357,314,
"188",2008,"25-29",502,250,252,
"188",2008,"30-34",422,251,171,
"188",2008,"35-39",408,229,179,
"188",2008,"40-44",473,259,214,
"188",2008,"45-49",487,286,201,
"188",2008,"50-54",468,276,192,
"188",2008,"55-59",328,196,132,
"188",2008,"60-64",231,119,112,
"188",2008,"65-69",120,69,51,
"188",2008,"70-74",109,59,50,
"188",2008,"75-79",94,38,56,
"188",2008,"80-84",56,19,37,
"188",2008,"85+",28,8,20,
"195",2008,"0-4",212,103,109,
"195",2008,"5-9",263,134,129,
"195",2008,"10-14",303,164,139,
"195",2008,"15-19",302,151,151,
"195",2008,"20-24",203,115,88,
"195",2008,"25-29",187,95,92,
"195",2008,"30-34",222,119,103,
"195",2008,"35-39",256,134,122,
"195",2008,"40-44",278,142,136,
"195",2008,"45-49",363,187,176,
"195",2008,"50-54",352,183,169,
"195",2008,"55-59",326,178,148,
"195",2008,"60-64",252,139,113,
"195",2008,"65-69",164,101,63,
"195",2008,"70-74",81,45,36,
"195",2008,"75-79",70,33,37,
"195",2008,"80-84",58,27,31,
"195",2008,"85+",39,19,20,
"198",2008,"0-4",360,189,171,
"198",2008,"5-9",402,204,198,
"198",2008,"10-14",427,236,191,
"198",2008,"15-19",387,214,173,
"198",2008,"20-24",310,166,144,
"198",2008,"25-29",229,128,101,
"198",2008,"30-34",287,148,139,
"198",2008,"35-39",333,166,167,
"198",2008,"40-44",407,218,189,
"198",2008,"45-49",495,280,215,
"198",2008,"50-54",497,274,223,
"198",2008,"55-59",473,269,204,
"198",2008,"60-64",336,206,130,
"198",2008,"65-69",231,140,91,
"198",2008,"70-74",125,81,44,
"198",2008,"75-79",86,49,37,
"198",2008,"80-84",42,19,23,
"198",2008,"85+",25,12,13,
"220",2008,"0-4",604,330,274,
"220",2008,"5-9",563,309,254,
"220",2008,"10-14",548,274,274,
"220",2008,"15-19",599,320,279,
"220",2008,"20-24",512,240,272,
"220",2008,"25-29",572,308,264,
"220",2008,"30-34",559,286,273,
"220",2008,"35-39",619,322,297,
"220",2008,"40-44",586,325,261,
"220",2008,"45-49",691,356,335,
"220",2008,"50-54",786,392,394,
"220",2008,"55-59",664,341,323,
"220",2008,"60-64",449,247,202,
"220",2008,"65-69",308,169,139,
"220",2008,"70-74",246,105,141,
"220",2008,"75-79",153,69,84,
"220",2008,"80-84",123,46,77,
"220",2008,"85+",116,33,83,
"230",2008,"0-4",38,20,18,
"230",2008,"5-9",29,16,13,
"230",2008,"10-14",42,20,22,
"230",2008,"15-19",40,19,21,
"230",2008,"20-24",29,14,15,
"230",2008,"25-29",69,31,38,
"230",2008,"30-34",103,45,58,
"230",2008,"35-39",65,41,24,
"230",2008,"40-44",86,49,37,
"230",2008,"45-49",69,38,31,
"230",2008,"50-54",95,55,40,
"230",2008,"55-59",97,54,43,
"230",2008,"60-64",66,36,30,
"230",2008,"65-69",36,16,20,
"230",2008,"70-74",21,13,8,
"230",2008,"75-79",11,3,8,
"230",2008,"80-84",10,4,6,
"230",2008,"85+",5,2,3,
"240",2008,"0-4",437,191,246,
"240",2008,"5-9",467,250,217,
"240",2008,"10-14",550,265,285,
"240",2008,"15-19",550,259,291,
"240",2008,"20-24",415,201,214,
"240",2008,"25-29",287,144,143,
"240",2008,"30-34",418,203,215,
"240",2008,"35-39",433,213,220,
"240",2008,"40-44",480,249,231,
"240",2008,"45-49",552,321,231,
"240",2008,"50-54",626,318,308,
"240",2008,"55-59",528,305,223,
"240",2008,"60-64",334,202,132,
"240",2008,"65-69",273,174,99,
"240",2008,"70-74",156,81,75,
"240",2008,"75-79",92,45,47,
"240",2008,"80-84",58,30,28,
"240",2008,"85+",35,6,29,
"261",2008,"0-4",594,297,297,
"261",2008,"5-9",652,329,323,
"261",2008,"10-14",691,344,347,
"261",2008,"15-19",771,426,345,
"261",2008,"20-24",636,328,308,
"261",2008,"25-29",448,283,165,
"261",2008,"30-34",495,233,262,
"261",2008,"35-39",606,318,288,
"261",2008,"40-44",741,396,345,
"261",2008,"45-49",949,490,459,
"261",2008,"50-54",1025,566,459,
"261",2008,"55-59",815,461,354,
"261",2008,"60-64",532,318,214,
"261",2008,"65-69",318,185,133,
"261",2008,"70-74",169,86,83,
"261",2008,"75-79",112,57,55,
"261",2008,"80-84",73,34,39,
"261",2008,"85+",52,17,35,
"270",2008,"0-4",908,487,421,
"270",2008,"5-9",682,363,319,
"270",2008,"10-14",931,481,450,
"270",2008,"15-19",947,484,463,
"270",2008,"20-24",712,378,334,
"270",2008,"25-29",369,191,178,
"270",2008,"30-34",399,188,211,
"270",2008,"35-39",405,225,180,
"270",2008,"40-44",399,205,194,
"270",2008,"45-49",428,232,196,
"270",2008,"50-54",338,201,137,
"270",2008,"55-59",275,147,128,
"270",2008,"60-64",191,94,97,
"270",2008,"65-69",119,68,51,
"270",2008,"70-74",128,54,74,
"270",2008,"75-79",71,32,39,
"270",2008,"80-84",38,16,22,
"270",2008,"85+",36,15,21,
"275",2008,"0-4",115,53,62,
"275",2008,"5-9",146,71,75,
"275",2008,"10-14",164,87,77,
"275",2008,"15-19",180,101,79,
"275",2008,"20-24",107,62,45,
"275",2008,"25-29",84,44,40,
"275",2008,"30-34",87,38,49,
"275",2008,"35-39",121,59,62,
"275",2008,"40-44",142,64,78,
"275",2008,"45-49",213,115,98,
"275",2008,"50-54",242,131,111,
"275",2008,"55-59",217,112,105,
"275",2008,"60-64",183,101,82,
"275",2008,"65-69",121,66,55,
"275",2008,"70-74",99,55,44,
"275",2008,"75-79",66,35,31,
"275",2008,"80-84",40,20,20,
"275",2008,"85+",35,13,22,
"282",2008,"0-4",37,24,13,
"282",2008,"5-9",36,20,16,
"282",2008,"10-14",53,29,24,
"282",2008,"15-19",62,33,29,
"282",2008,"20-24",39,28,11,
"282",2008,"25-29",27,16,11,
"282",2008,"30-34",34,21,13,
"282",2008,"35-39",59,37,22,
"282",2008,"40-44",60,35,25,
"282",2008,"45-49",60,45,15,
"282",2008,"50-54",62,41,21,
"282",2008,"55-59",52,29,23,
"282",2008,"60-64",40,23,17,
"282",2008,"65-69",23,15,8,
"282",2008,"70-74",18,11,7,
"282",2008,"75-79",9,1,8,
"282",2008,"80-84",11,5,6,
"282",2008,"85+",4,1,3,
"290",2008,"0-4",382,202,180,
"290",2008,"5-9",401,209,192,
"290",2008,"10-14",475,238,237,
"290",2008,"15-19",600,343,257,
"290",2008,"20-24",398,203,195,
"290",2008,"25-29",276,179,97,
"290",2008,"30-34",295,171,124,
"290",2008,"35-39",277,131,146,
"290",2008,"40-44",377,215,162,
"290",2008,"45-49",417,209,208,
"290",2008,"50-54",481,275,206,
"290",2008,"55-59",454,263,191,
"290",2008,"60-64",302,169,133,
"290",2008,"65-69",173,97,76,
"290",2008,"70-74",133,79,54,
"290",2008,"75-79",99,52,47,
"290",2008,"80-84",67,38,29,
"290",2008,"85+",35,18,17,
"000",2009,"0-4",53109,27334,25775,
"000",2009,"5-9",49577,25387,24190,
"000",2009,"10-14",51036,26077,24959,
"000",2009,"15-19",53794,27900,25894,
"000",2009,"20-24",53670,29037,24633,
"000",2009,"25-29",51439,27252,24187,
"000",2009,"30-34",46457,23974,22483,
"000",2009,"35-39",46136,23722,22414,
"000",2009,"40-44",47666,24626,23040,
"000",2009,"45-49",55733,28715,27018,
"000",2009,"50-54",55887,28792,27095,
"000",2009,"55-59",48141,25548,22593,
"000",2009,"60-64",33076,17529,15547,
"000",2009,"65-69",20669,10924,9745,
"000",2009,"70-74",12488,6275,6213,
"000",2009,"75-79",8691,4034,4657,
"000",2009,"80-84",5755,2486,3269,
"000",2009,"85+",4504,1588,2916,
"013",2009,"0-4",103,48,55,
"013",2009,"5-9",78,31,47,
"013",2009,"10-14",85,28,57,
"013",2009,"15-19",85,44,41,
"013",2009,"20-24",212,150,62,
"013",2009,"25-29",281,191,90,
"013",2009,"30-34",182,107,75,
"013",2009,"35-39",229,164,65,
"013",2009,"40-44",355,253,102,
"013",2009,"45-49",414,279,135,
"013",2009,"50-54",329,207,122,
"013",2009,"55-59",267,176,91,
"013",2009,"60-64",147,85,62,
"013",2009,"65-69",68,45,23,
"013",2009,"70-74",33,17,16,
"013",2009,"75-79",17,10,7,
"013",2009,"80-84",14,10,4,
"013",2009,"85+",9,6,3,
"016",2009,"0-4",156,64,92,
"016",2009,"5-9",155,60,95,
"016",2009,"10-14",170,91,79,
"016",2009,"15-19",209,117,92,
"016",2009,"20-24",243,166,77,
"016",2009,"25-29",397,286,111,
"016",2009,"30-34",391,278,113,
"016",2009,"35-39",482,351,131,
"016",2009,"40-44",588,403,185,
"016",2009,"45-49",598,413,185,
"016",2009,"50-54",583,414,169,
"016",2009,"55-59",458,301,157,
"016",2009,"60-64",238,148,90,
"016",2009,"65-69",105,69,36,
"016",2009,"70-74",57,30,27,
"016",2009,"75-79",14,9,5,
"016",2009,"80-84",11,4,7,
"016",2009,"85+",7,1,6,
"020",2009,"0-4",21813,11282,10531,
"020",2009,"5-9",20442,10530,9912,
"020",2009,"10-14",20573,10432,10141,
"020",2009,"15-19",21623,11222,10401,
"020",2009,"20-24",23792,12694,11098,
"020",2009,"25-29",23653,12258,11395,
"020",2009,"30-34",20469,10524,9945,
"020",2009,"35-39",19943,10051,9892,
"020",2009,"40-44",19964,10026,9938,
"020",2009,"45-49",23012,11574,11438,
"020",2009,"50-54",22225,11010,11215,
"020",2009,"55-59",18648,9649,8999,
"020",2009,"60-64",12973,6691,6282,
"020",2009,"65-69",7786,3876,3910,
"020",2009,"70-74",4728,2231,2497,
"020",2009,"75-79",3414,1493,1921,
"020",2009,"80-84",2296,919,1377,
"020",2009,"85+",1876,632,1244,
"050",2009,"0-4",1816,933,883,
"050",2009,"5-9",1651,885,766,
"050",2009,"10-14",1717,914,803,
"050",2009,"15-19",1670,845,825,
"050",2009,"20-24",1303,706,597,
"050",2009,"25-29",1117,588,529,
"050",2009,"30-34",1004,519,485,
"050",2009,"35-39",878,457,421,
"050",2009,"40-44",1018,575,443,
"050",2009,"45-49",1168,668,500,
"050",2009,"50-54",998,556,442,
"050",2009,"55-59",848,470,378,
"050",2009,"60-64",548,285,263,
"050",2009,"65-69",399,210,189,
"050",2009,"70-74",217,120,97,
"050",2009,"75-79",192,82,110,
"050",2009,"80-84",105,48,57,
"050",2009,"85+",76,34,42,
"060",2009,"0-4",46,29,17,
"060",2009,"5-9",61,30,31,
"060",2009,"10-14",76,34,42,
"060",2009,"15-19",74,46,28,
"060",2009,"20-24",49,28,21,
"060",2009,"25-29",51,26,25,
"060",2009,"30-34",44,28,16,
"060",2009,"35-39",61,33,28,
"060",2009,"40-44",68,36,32,
"060",2009,"45-49",133,71,62,
"060",2009,"50-54",102,54,48,
"060",2009,"55-59",95,55,40,
"060",2009,"60-64",59,38,21,
"060",2009,"65-69",28,16,12,
"060",2009,"70-74",21,10,11,
"060",2009,"75-79",16,10,6,
"060",2009,"80-84",7,4,3,
"060",2009,"85+",4,0,4,
"068",2009,"0-4",104,61,43,
"068",2009,"5-9",100,58,42,
"068",2009,"10-14",118,58,60,
"068",2009,"15-19",105,62,43,
"068",2009,"20-24",50,30,20,
"068",2009,"25-29",79,46,33,
"068",2009,"30-34",142,78,64,
"068",2009,"35-39",132,71,61,
"068",2009,"40-44",135,79,56,
"068",2009,"45-49",214,122,92,
"068",2009,"50-54",181,114,67,
"068",2009,"55-59",196,117,79,
"068",2009,"60-64",101,64,37,
"068",2009,"65-69",75,50,25,
"068",2009,"70-74",28,15,13,
"068",2009,"75-79",19,16,3,
"068",2009,"80-84",7,4,3,
"068",2009,"85+",2,1,1,
"070",2009,"0-4",423,227,196,
"070",2009,"5-9",389,204,185,
"070",2009,"10-14",460,248,212,
"070",2009,"15-19",495,246,249,
"070",2009,"20-24",366,185,181,
"070",2009,"25-29",261,141,120,
"070",2009,"30-34",244,121,123,
"070",2009,"35-39",221,128,93,
"070",2009,"40-44",291,140,151,
"070",2009,"45-49",360,188,172,
"070",2009,"50-54",380,207,173,
"070",2009,"55-59",319,161,158,
"070",2009,"60-64",163,92,71,
"070",2009,"65-69",129,63,66,
"070",2009,"70-74",90,53,37,
"070",2009,"75-79",61,36,25,
"070",2009,"80-84",38,18,20,
"070",2009,"85+",26,14,12,
"090",2009,"0-4",8004,4097,3907,
"090",2009,"5-9",6836,3418,3418,
"090",2009,"10-14",6368,3261,3107,
"090",2009,"15-19",6970,3548,3422,
"090",2009,"20-24",9788,5553,4235,
"090",2009,"25-29",8915,4921,3994,
"090",2009,"30-34",7272,3752,3520,
"090",2009,"35-39",6442,3316,3126,
"090",2009,"40-44",6011,3060,2951,
"090",2009,"45-49",6743,3340,3403,
"090",2009,"50-54",6974,3535,3439,
"090",2009,"55-59",6125,3299,2826,
"090",2009,"60-64",4143,2242,1901,
"090",2009,"65-69",2477,1323,1154,
"090",2009,"70-74",1418,733,685,
"090",2009,"75-79",960,446,514,
"090",2009,"80-84",679,307,372,
"090",2009,"85+",506,173,333,
"100",2009,"0-4",114,54,60,
"100",2009,"5-9",133,58,75,
"100",2009,"10-14",144,87,57,
"100",2009,"15-19",141,65,76,
"100",2009,"20-24",83,47,36,
"100",2009,"25-29",93,42,51,
"100",2009,"30-34",117,57,60,
"100",2009,"35-39",138,67,71,
"100",2009,"40-44",171,87,84,
"100",2009,"45-49",227,119,108,
"100",2009,"50-54",253,133,120,
"100",2009,"55-59",283,147,136,
"100",2009,"60-64",228,120,108,
"100",2009,"65-69",120,61,59,
"100",2009,"70-74",75,41,34,
"100",2009,"75-79",67,25,42,
"100",2009,"80-84",35,22,13,
"100",2009,"85+",31,12,19,
"105",2009,"0-4",129,72,57,
"105",2009,"5-9",107,42,65,
"105",2009,"10-14",122,58,64,
"105",2009,"15-19",149,83,66,
"105",2009,"20-24",102,59,43,
"105",2009,"25-29",110,66,44,
"105",2009,"30-34",109,55,54,
"105",2009,"35-39",103,53,50,
"105",2009,"40-44",141,83,58,
"105",2009,"45-49",189,104,85,
"105",2009,"50-54",212,115,97,
"105",2009,"55-59",233,126,107,
"105",2009,"60-64",183,112,71,
"105",2009,"65-69",123,73,50,
"105",2009,"70-74",75,48,27,
"105",2009,"75-79",43,31,12,
"105",2009,"80-84",17,10,7,
"105",2009,"85+",19,5,14,
"110",2009,"0-4",1930,985,945,
"110",2009,"5-9",1942,984,958,
"110",2009,"10-14",2012,1030,982,
"110",2009,"15-19",2309,1167,1142,
"110",2009,"20-24",1959,1020,939,
"110",2009,"25-29",2058,1035,1023,
"110",2009,"30-34",1944,992,952,
"110",2009,"35-39",2076,1068,1008,
"110",2009,"40-44",2344,1200,1144,
"110",2009,"45-49",2729,1387,1342,
"110",2009,"50-54",2856,1462,1394,
"110",2009,"55-59",2586,1312,1274,
"110",2009,"60-64",1705,894,811,
"110",2009,"65-69",982,491,491,
"110",2009,"70-74",614,311,303,
"110",2009,"75-79",362,151,211,
"110",2009,"80-84",295,115,180,
"110",2009,"85+",243,87,156,
"122",2009,"0-4",3330,1627,1703,
"122",2009,"5-9",3409,1740,1669,
"122",2009,"10-14",3768,1879,1889,
"122",2009,"15-19",4173,2207,1966,
"122",2009,"20-24",3235,1787,1448,
"122",2009,"25-29",2788,1523,1265,
"122",2009,"30-34",2954,1517,1437,
"122",2009,"35-39",3345,1742,1603,
"122",2009,"40-44",3536,1850,1686,
"122",2009,"45-49",4610,2352,2258,
"122",2009,"50-54",5230,2681,2549,
"122",2009,"55-59",4849,2577,2272,
"122",2009,"60-64",3468,1861,1607,
"122",2009,"65-69",2407,1336,1071,
"122",2009,"70-74",1405,737,668,
"122",2009,"75-79",992,505,487,
"122",2009,"80-84",634,294,340,
"122",2009,"85+",499,189,310,
"130",2009,"0-4",885,445,440,
"130",2009,"5-9",846,455,391,
"130",2009,"10-14",888,433,455,
"130",2009,"15-19",978,508,470,
"130",2009,"20-24",814,452,362,
"130",2009,"25-29",890,475,415,
"130",2009,"30-34",782,401,381,
"130",2009,"35-39",848,414,434,
"130",2009,"40-44",916,478,438,
"130",2009,"45-49",1195,621,574,
"130",2009,"50-54",1166,605,561,
"130",2009,"55-59",1085,560,525,
"130",2009,"60-64",777,399,378,
"130",2009,"65-69",489,259,230,
"130",2009,"70-74",296,148,148,
"130",2009,"75-79",206,95,111,
"130",2009,"80-84",164,76,88,
"130",2009,"85+",152,53,99,
"150",2009,"0-4",1119,572,547,
"150",2009,"5-9",1036,531,505,
"150",2009,"10-14",1126,603,523,
"150",2009,"15-19",1059,560,499,
"150",2009,"20-24",955,557,398,
"150",2009,"25-29",973,545,428,
"150",2009,"30-34",944,476,468,
"150",2009,"35-39",937,500,437,
"150",2009,"40-44",970,486,484,
"150",2009,"45-49",1109,606,503,
"150",2009,"50-54",1050,570,480,
"150",2009,"55-59",853,464,389,
"150",2009,"60-64",593,313,280,
"150",2009,"65-69",389,198,191,
"150",2009,"70-74",249,132,117,
"150",2009,"75-79",107,48,59,
"150",2009,"80-84",76,31,45,
"150",2009,"85+",71,32,39,
"164",2009,"0-4",123,62,61,
"164",2009,"5-9",112,57,55,
"164",2009,"10-14",153,77,76,
"164",2009,"15-19",156,78,78,
"164",2009,"20-24",124,62,62,
"164",2009,"25-29",118,62,56,
"164",2009,"30-34",88,52,36,
"164",2009,"35-39",68,35,33,
"164",2009,"40-44",104,63,41,
"164",2009,"45-49",143,85,58,
"164",2009,"50-54",122,70,52,
"164",2009,"55-59",103,51,52,
"164",2009,"60-64",56,30,26,
"164",2009,"65-69",54,29,25,
"164",2009,"70-74",31,18,13,
"164",2009,"75-79",18,11,7,
"164",2009,"80-84",15,8,7,
"164",2009,"85+",9,2,7,
"170",2009,"0-4",6591,3433,3158,
"170",2009,"5-9",6563,3342,3221,
"170",2009,"10-14",7076,3654,3422,
"170",2009,"15-19",7072,3635,3437,
"170",2009,"20-24",5262,2771,2491,
"170",2009,"25-29",5207,2659,2548,
"170",2009,"30-34",5350,2696,2654,
"170",2009,"35-39",5901,2974,2927,
"170",2009,"40-44",6132,3136,2996,
"170",2009,"45-49",7227,3717,3510,
"170",2009,"50-54",7169,3771,3398,
"170",2009,"55-59",5949,3129,2820,
"170",2009,"60-64",3943,2054,1889,
"170",2009,"65-69",2718,1472,1246,
"170",2009,"70-74",1582,802,780,
"170",2009,"75-79",1163,582,581,
"170",2009,"80-84",677,307,370,
"170",2009,"85+",492,173,319,
"180",2009,"0-4",1041,552,489,
"180",2009,"5-9",827,434,393,
"180",2009,"10-14",852,453,399,
"180",2009,"15-19",933,486,447,
"180",2009,"20-24",761,402,359,
"180",2009,"25-29",650,365,285,
"180",2009,"30-34",635,335,300,
"180",2009,"35-39",548,305,243,
"180",2009,"40-44",566,318,248,
"180",2009,"45-49",628,348,280,
"180",2009,"50-54",607,348,259,
"180",2009,"55-59",521,290,231,
"180",2009,"60-64",348,198,150,
"180",2009,"65-69",224,130,94,
"180",2009,"70-74",146,84,62,
"180",2009,"75-79",101,41,60,
"180",2009,"80-84",72,30,42,
"180",2009,"85+",32,18,14,
"185",2009,"0-4",745,386,359,
"185",2009,"5-9",599,328,271,
"185",2009,"10-14",551,279,272,
"185",2009,"15-19",659,362,297,
"185",2009,"20-24",623,325,298,
"185",2009,"25-29",443,223,220,
"185",2009,"30-34",401,226,175,
"185",2009,"35-39",341,189,152,
"185",2009,"40-44",468,272,196,
"185",2009,"45-49",466,238,228,
"185",2009,"50-54",469,250,219,
"185",2009,"55-59",400,233,167,
"185",2009,"60-64",239,130,109,
"185",2009,"65-69",151,89,62,
"185",2009,"70-74",84,40,44,
"185",2009,"75-79",48,22,26,
"185",2009,"80-84",39,17,22,
"185",2009,"85+",23,10,13,
"188",2009,"0-4",851,446,405,
"188",2009,"5-9",679,332,347,
"188",2009,"10-14",699,339,360,
"188",2009,"15-19",765,420,345,
"188",2009,"20-24",699,369,330,
"188",2009,"25-29",508,256,252,
"188",2009,"30-34",440,250,190,
"188",2009,"35-39",387,215,172,
"188",2009,"40-44",472,270,202,
"188",2009,"45-49",469,279,190,
"188",2009,"50-54",457,262,195,
"188",2009,"55-59",328,201,127,
"188",2009,"60-64",266,137,129,
"188",2009,"65-69",129,72,57,
"188",2009,"70-74",107,59,48,
"188",2009,"75-79",100,43,57,
"188",2009,"80-84",55,17,38,
"188",2009,"85+",33,9,24,
"195",2009,"0-4",207,101,106,
"195",2009,"5-9",256,129,127,
"195",2009,"10-14",296,165,131,
"195",2009,"15-19",277,137,140,
"195",2009,"20-24",206,115,91,
"195",2009,"25-29",207,106,101,
"195",2009,"30-34",219,117,102,
"195",2009,"35-39",239,124,115,
"195",2009,"40-44",275,140,135,
"195",2009,"45-49",343,180,163,
"195",2009,"50-54",351,178,173,
"195",2009,"55-59",332,183,149,
"195",2009,"60-64",269,146,123,
"195",2009,"65-69",177,110,67,
"195",2009,"70-74",86,48,38,
"195",2009,"75-79",68,32,36,
"195",2009,"80-84",56,26,30,
"195",2009,"85+",40,20,20,
