"FIPS","AreaName","AgeNumber","Age","Total_In2015to2020","Male_In2015to2020","Female_In2015to2020","Total_Out2015to2020","Male_Out2015to2020","Female_Out2015to2020","Total_Net2015to2020","Male_Net2015to2020","Female_Net2015to2020","Total_In2010to2015","Male_In2010to2015","Female_In2010to2015","Total_Out2010to2015","Male_Out2010to2015","Female_Out2010to2015","Total_Net2010to2015","Male_Net2010to2015","Female_Net2010to2015","Total_In2005to2010","Male_In2005to2010","Female_In2005to2010","Total_Out2005to2010","Male_Out2005to2010","Female_Out2005to2010","Total_Net2005to2010","Male_Net2005to2010","Female_Net2005to2010","Total_In2000to2005","Male_In2000to2005","Female_In2000to2005","Total_Out2000to2005","Male_Out2000to2005","Female_Out2000to2005","Total_Net2000to2005","Male_Net2000to2005","Female_Net2000to2005","Total_In1995to2000","Male_In1995to2000","Female_In1995to2000","Total_Out1995to2000","Male_Out1995to2000","Female_Out1995to2000","Total_Net1995to2000","Male_Net1995to2000","Female_Net1995to2000","Total_In1990to1995","Male_In1990to1995","Female_In1990to1995","Total_Out1990to1995","Male_Out1990to1995","Female_Out1990to1995","Total_Net1990to1995","Male_Net1990to1995","Female_Net1990to1995","Total_In1985to1990","Male_In1985to1990","Female_In1985to1990","Total_Out1985to1990","Male_Out1985to1990","Female_Out1985to1990","Total_Net1985to1990","Male_Net1985to1990","Female_Net1985to1990"
"122","Kenai Peninsula Borough",15,"70-74",97,53,44,110,60,50,-13,-7,-6,63,31,32,91,49,42,-28,-18,-10,61,33,28,57,31,26,4,2,2,54,30,24,56,32,24,-2,-2,0,45,25,20,29,12,17,16,13,3,39,19,20,37,17,20,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Kenai Peninsula Borough",16,"75-79",51,28,23,60,34,26,-9,-6,-3,34,17,17,46,23,23,-12,-6,-6,40,22,18,33,17,16,7,5,2,31,16,15,38,19,19,-7,-3,-4,29,12,17,21,11,10,8,1,7,20,10,10,23,11,12,-3,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Kenai Peninsula Borough",17,"80-84",26,12,14,33,15,18,-7,-3,-4,26,10,16,31,14,17,-5,-4,-1,30,13,17,28,14,14,2,-1,3,24,8,16,25,10,15,-1,-2,1,20,7,13,8,2,6,12,5,7,15,6,9,13,7,6,2,-1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Kenai Peninsula Borough",18,"85-89",19,7,12,21,9,12,-2,-2,0,15,6,9,22,12,10,-7,-6,-1,18,7,11,11,3,8,7,4,3,13,4,9,15,6,9,-2,-2,0,7,2,5,5,4,1,2,-2,4,9,3,6,4,2,2,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Kenai Peninsula Borough",19,"90+",13,4,9,20,9,11,-7,-5,-2,10,3,7,10,4,6,0,-1,1,9,2,7,7,1,6,2,1,1,7,1,6,5,2,3,2,-1,3,5,1,4,4,1,3,1,0,1,2,1,1,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",0,"Total",1037,561,476,1117,595,522,-80,-34,-46,1170,633,537,1191,639,552,-21,-6,-15,1152,625,527,1214,656,558,-62,-31,-31,1161,635,526,1380,741,639,-219,-106,-113,1401,749,652,1673,919,754,-272,-170,-102,1806,980,826,1805,975,830,1,5,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",1,"0-4",74,43,31,71,31,40,3,12,-9,98,52,46,96,49,47,2,3,-1,108,61,47,102,61,41,6,0,6,105,58,47,110,54,56,-5,4,-9,130,60,70,138,75,63,-8,-15,7,185,86,99,188,96,92,-3,-10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",2,"5-9",72,37,35,64,34,30,8,3,5,76,38,38,76,37,39,0,1,-1,78,41,37,75,41,34,3,0,3,82,40,42,92,46,46,-10,-6,-4,120,62,58,132,68,64,-12,-6,-6,151,81,70,142,68,74,9,13,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",3,"10-14",63,32,31,57,29,28,6,3,3,68,35,33,63,33,30,5,2,3,63,30,33,67,33,34,-4,-3,-1,71,39,32,86,45,41,-15,-6,-9,98,46,52,118,63,55,-20,-17,-3,120,60,60,125,61,64,-5,-1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",4,"15-19",55,26,29,80,38,42,-25,-12,-13,75,38,37,85,41,44,-10,-3,-7,77,39,38,98,46,52,-21,-7,-14,85,44,41,112,55,57,-27,-11,-16,91,45,46,140,69,71,-49,-24,-25,122,63,59,139,72,67,-17,-9,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",5,"20-24",87,47,40,122,66,56,-35,-19,-16,117,60,57,141,76,65,-24,-16,-8,125,65,60,164,90,74,-39,-25,-14,132,65,67,184,95,89,-52,-30,-22,133,72,61,177,98,79,-44,-26,-18,187,99,88,198,101,97,-11,-2,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",6,"25-29",111,61,50,111,61,50,0,0,0,143,78,65,124,65,59,19,13,6,139,77,62,115,60,55,24,17,7,123,69,54,117,64,53,6,5,1,155,84,71,160,88,72,-5,-4,-1,212,116,96,183,100,83,29,16,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",7,"30-34",115,60,55,99,57,42,16,3,13,107,61,46,110,65,45,-3,-4,1,101,57,44,90,52,38,11,5,6,100,58,42,98,57,41,2,1,1,155,86,69,150,87,63,5,-1,6,209,123,86,188,109,79,21,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",8,"35-39",98,57,41,80,47,33,18,10,8,94,49,45,86,48,38,8,1,7,86,49,37,86,48,38,0,1,-1,97,54,43,114,63,51,-17,-9,-8,149,83,66,165,92,73,-16,-9,-7,180,102,78,168,95,73,12,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",9,"40-44",71,41,30,66,37,29,5,4,1,79,48,31,69,41,28,10,7,3,82,47,35,80,42,38,2,5,-3,102,62,40,116,67,49,-14,-5,-9,124,69,55,138,76,62,-14,-7,-7,151,88,63,141,80,61,10,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",10,"45-49",60,31,29,60,31,29,0,0,0,73,43,30,72,41,31,1,2,-1,85,51,34,89,52,37,-4,-1,-3,83,49,34,108,60,48,-25,-11,-14,91,54,37,117,66,51,-26,-12,-14,98,50,48,104,62,42,-6,-12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",11,"50-54",55,31,24,66,37,29,-11,-6,-5,72,45,27,75,44,31,-3,1,-4,70,38,32,72,42,30,-2,-4,2,63,35,28,79,43,36,-16,-8,-8,64,38,26,86,50,36,-22,-12,-10,73,47,26,85,49,36,-12,-2,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",12,"55-59",55,31,24,68,36,32,-13,-5,-8,62,32,30,63,33,30,-1,-1,0,56,30,26,64,33,31,-8,-3,-5,45,25,20,62,37,25,-17,-12,-5,37,23,14,67,39,28,-30,-16,-14,44,26,18,58,36,22,-14,-10,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",13,"60-64",45,25,20,63,34,29,-18,-9,-9,46,24,22,53,28,25,-7,-4,-3,31,18,13,43,24,19,-12,-6,-6,29,16,13,39,22,17,-10,-6,-4,21,13,8,37,24,13,-16,-11,-5,25,15,10,36,21,15,-11,-6,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",14,"65-69",30,16,14,47,25,22,-17,-9,-8,25,12,13,38,20,18,-13,-8,-5,20,9,11,28,13,15,-8,-4,-4,15,9,6,25,14,11,-10,-5,-5,10,5,5,18,11,7,-8,-6,-2,21,11,10,21,11,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",15,"70-74",17,10,7,27,15,12,-10,-5,-5,17,9,8,18,9,9,-1,0,-1,12,7,5,16,8,8,-4,-1,-3,10,5,5,12,7,5,-2,-2,0,9,4,5,14,6,8,-5,-2,-3,11,6,5,14,8,6,-3,-2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",16,"75-79",13,6,7,15,9,6,-2,-3,1,8,4,4,9,4,5,-1,0,-1,7,2,5,9,5,4,-2,-3,1,6,2,4,11,5,6,-5,-3,-2,6,2,4,4,2,2,2,0,2,7,4,3,7,2,5,0,2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",17,"80-84",9,5,4,13,6,7,-4,-1,-3,4,2,2,4,1,3,0,1,-1,6,2,4,9,4,5,-3,-2,-1,6,3,3,6,3,3,0,0,0,5,2,3,5,2,3,0,0,0,4,1,3,3,2,1,1,-1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",18,"85-89",4,1,3,4,1,3,0,0,0,3,2,1,5,2,3,-2,0,-2,2,1,1,3,1,2,-1,0,-1,5,1,4,6,2,4,-1,-1,0,2,0,2,4,2,2,-2,-2,0,4,1,3,3,1,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Ketchikan Gateway Borough",19,"90+",3,1,2,4,1,3,-1,0,-1,3,1,2,4,2,2,-1,-1,0,4,1,3,4,1,3,0,0,0,2,1,1,3,2,1,-1,-1,0,1,1,0,3,1,2,-2,0,-2,2,1,1,2,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",0,"Total",1039,563,476,1384,748,636,-345,-185,-160,1312,716,596,1455,795,660,-143,-79,-64,1236,668,568,1360,725,635,-124,-57,-67,1268,677,591,1503,801,702,-235,-124,-111,1631,887,744,2047,1116,931,-416,-229,-187,1990,1125,865,1908,1085,823,82,40,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",1,"0-4",104,55,49,112,58,54,-8,-3,-5,145,78,67,152,86,66,-7,-8,1,135,68,67,128,67,61,7,1,6,137,72,65,150,70,80,-13,2,-15,189,96,93,216,114,102,-27,-18,-9,230,121,109,235,122,113,-5,-1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",2,"5-9",95,51,44,108,55,53,-13,-4,-9,115,61,54,122,62,60,-7,-1,-6,112,62,50,113,62,51,-1,0,-1,123,60,63,120,60,60,3,0,3,159,81,78,198,100,98,-39,-19,-20,190,97,93,172,92,80,18,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",3,"10-14",72,39,33,89,49,40,-17,-10,-7,87,45,42,99,57,42,-12,-12,0,91,50,41,95,49,46,-4,1,-5,96,51,45,122,61,61,-26,-10,-16,135,66,69,172,82,90,-37,-16,-21,137,72,65,128,68,60,9,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",4,"15-19",57,30,27,101,51,50,-44,-21,-23,76,41,35,109,56,53,-33,-15,-18,78,40,38,123,60,63,-45,-20,-25,84,43,41,131,63,68,-47,-20,-27,97,54,43,154,80,74,-57,-26,-31,109,59,50,114,58,56,-5,1,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",5,"20-24",86,43,43,143,74,69,-57,-31,-26,127,67,60,159,87,72,-32,-20,-12,125,66,59,152,77,75,-27,-11,-16,130,68,62,170,88,82,-40,-20,-20,135,68,67,184,97,87,-49,-29,-20,191,104,87,173,92,81,18,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",6,"25-29",116,61,55,132,73,59,-16,-12,-4,157,78,79,141,72,69,16,6,10,146,74,72,120,65,55,26,9,17,132,65,67,126,69,57,6,-4,10,177,94,83,181,96,85,-4,-2,-2,271,153,118,237,137,100,34,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",7,"30-34",118,65,53,131,70,61,-13,-5,-8,144,78,66,145,77,68,-1,1,-2,115,63,52,110,58,52,5,5,0,129,70,59,120,68,52,9,2,7,207,120,87,226,126,100,-19,-6,-13,307,185,122,259,156,103,48,29,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",8,"35-39",104,57,47,119,65,54,-15,-8,-7,109,60,49,106,59,47,3,1,2,104,57,47,106,58,48,-2,-1,-1,119,67,52,146,83,63,-27,-16,-11,202,116,86,253,150,103,-51,-34,-17,218,137,81,212,130,82,6,7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",9,"40-44",68,39,29,86,49,37,-18,-10,-8,87,50,37,94,53,41,-7,-3,-4,93,50,43,108,60,48,-15,-10,-5,101,59,42,131,75,56,-30,-16,-14,126,75,51,160,96,64,-34,-21,-13,131,77,54,139,85,54,-8,-8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",10,"45-49",53,31,22,72,40,32,-19,-9,-10,67,42,25,80,47,33,-13,-5,-8,77,47,30,79,44,35,-2,3,-5,80,45,35,93,54,39,-13,-9,-4,78,47,31,112,69,43,-34,-22,-12,82,52,30,91,58,33,-9,-6,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",11,"50-54",50,30,20,65,40,25,-15,-10,-5,67,38,29,68,41,27,-1,-3,2,55,33,22,67,37,30,-12,-4,-8,52,28,24,68,39,29,-16,-11,-5,49,27,22,74,42,32,-25,-15,-10,42,24,18,52,31,21,-10,-7,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",12,"55-59",39,21,18,71,40,31,-32,-19,-13,57,35,22,62,33,29,-5,2,-7,44,25,19,57,33,24,-13,-8,-5,37,24,13,47,29,18,-10,-5,-5,35,19,16,42,24,18,-7,-5,-2,32,19,13,35,21,14,-3,-2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",13,"60-64",31,18,13,66,37,29,-35,-19,-16,31,18,13,52,30,22,-21,-12,-9,24,15,9,45,25,20,-21,-10,-11,21,14,7,31,18,13,-10,-4,-6,15,10,5,29,15,14,-14,-5,-9,19,10,9,24,14,10,-5,-4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",14,"65-69",18,9,9,37,20,17,-19,-11,-8,22,13,9,31,17,14,-9,-4,-5,17,9,8,23,14,9,-6,-5,-1,13,7,6,20,9,11,-7,-2,-5,12,7,5,15,9,6,-3,-2,-1,14,8,6,20,12,8,-6,-4,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",15,"70-74",13,7,6,24,13,11,-11,-6,-5,10,6,4,17,10,7,-7,-4,-3,9,5,4,14,8,6,-5,-3,-2,7,3,4,14,8,6,-7,-5,-2,7,3,4,13,8,5,-6,-5,-1,8,4,4,7,5,2,1,-1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",16,"75-79",6,3,3,14,8,6,-8,-5,-3,5,3,2,8,4,4,-3,-1,-2,5,2,3,9,4,5,-4,-2,-2,3,1,2,8,5,3,-5,-4,-1,4,1,3,9,4,5,-5,-3,-2,7,3,4,5,2,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",17,"80-84",4,2,2,11,6,5,-7,-4,-3,2,1,1,4,2,2,-2,-1,-1,3,1,2,6,2,4,-3,-1,-2,1,0,1,4,1,3,-3,-1,-2,3,2,1,7,3,4,-4,-1,-3,1,0,1,3,1,2,-2,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",18,"85-89",3,1,2,1,0,1,2,1,1,2,1,1,3,1,2,-1,0,-1,2,1,1,4,2,2,-2,-1,-1,2,0,2,2,1,1,0,-1,1,1,1,0,2,1,1,-1,0,-1,0,0,0,1,1,0,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Kodiak Island Borough",19,"90+",2,1,1,2,0,2,0,1,-1,2,1,1,3,1,2,-1,0,-1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",0,"Total",497,290,207,698,386,312,-201,-96,-105,589,324,265,625,350,275,-36,-26,-10,476,260,216,624,329,295,-148,-69,-79,432,243,189,557,299,258,-125,-56,-69,357,193,164,452,235,217,-95,-42,-53,355,197,158,390,210,180,-35,-13,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",1,"0-4",78,42,36,85,39,46,-7,3,-10,97,46,51,80,45,35,17,1,16,77,37,40,87,41,46,-10,-4,-6,67,39,28,85,46,39,-18,-7,-11,61,33,28,60,28,32,1,5,-4,55,30,25,54,33,21,1,-3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",2,"5-9",45,22,23,70,35,35,-25,-13,-12,57,32,25,57,30,27,0,2,-2,48,25,23,63,32,31,-15,-7,-8,43,23,20,57,30,27,-14,-7,-7,42,20,22,55,26,29,-13,-6,-7,30,15,15,42,21,21,-12,-6,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",3,"10-14",38,20,18,57,31,26,-19,-11,-8,44,22,22,48,27,21,-4,-5,1,33,16,17,47,23,24,-14,-7,-7,38,21,17,45,22,23,-7,-1,-6,26,14,12,34,20,14,-8,-6,-2,25,11,14,25,10,15,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",4,"15-19",38,22,16,61,31,30,-23,-9,-14,46,23,23,59,29,30,-13,-6,-7,43,23,20,66,34,32,-23,-11,-12,33,18,15,53,27,26,-20,-9,-11,23,10,13,36,13,23,-13,-3,-10,25,14,11,33,17,16,-8,-3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",5,"20-24",58,33,25,91,50,41,-33,-17,-16,73,38,35,93,50,43,-20,-12,-8,56,30,26,89,46,43,-33,-16,-17,46,25,21,71,35,36,-25,-10,-15,36,17,19,57,27,30,-21,-10,-11,44,23,21,47,23,24,-3,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",6,"25-29",54,34,20,77,46,31,-23,-12,-11,72,40,32,71,39,32,1,1,0,54,31,23,70,38,32,-16,-7,-9,54,29,25,54,30,24,0,-1,1,44,23,21,50,25,25,-6,-2,-4,42,24,18,44,23,21,-2,1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",7,"30-34",42,29,13,63,38,25,-21,-9,-12,50,31,19,49,30,19,1,1,0,37,21,16,43,24,19,-6,-3,-3,34,21,13,46,27,19,-12,-6,-6,37,24,13,42,26,16,-5,-2,-3,36,21,15,45,27,18,-9,-6,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",8,"35-39",33,23,10,43,27,16,-10,-4,-6,36,24,12,42,26,16,-6,-2,-4,31,21,10,42,28,14,-11,-7,-4,28,17,11,32,17,15,-4,0,-4,25,14,11,35,20,15,-10,-6,-4,34,18,16,32,16,16,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",9,"40-44",25,15,10,31,21,10,-6,-6,0,29,19,10,26,17,9,3,2,1,26,15,11,29,16,13,-3,-1,-2,22,13,9,30,17,13,-8,-4,-4,22,13,9,22,14,8,0,-1,1,15,9,6,23,13,10,-8,-4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",10,"45-49",17,11,6,27,17,10,-10,-6,-4,23,14,9,26,16,10,-3,-2,-1,23,14,9,27,16,11,-4,-2,-2,19,10,9,23,14,9,-4,-4,0,14,9,5,17,9,8,-3,0,-3,19,13,6,15,9,6,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",11,"50-54",20,13,7,25,14,11,-5,-1,-4,22,12,10,22,13,9,0,-1,1,15,10,5,19,11,8,-4,-1,-3,17,9,8,18,9,9,-1,0,-1,10,5,5,16,9,7,-6,-4,-2,12,8,4,10,6,4,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",12,"55-59",19,10,9,22,12,10,-3,-2,-1,15,9,6,17,9,8,-2,0,-2,14,8,6,16,8,8,-2,0,-2,13,8,5,19,10,9,-6,-2,-4,8,5,3,9,7,2,-1,-2,1,8,5,3,9,5,4,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",13,"60-64",11,6,5,16,9,7,-5,-3,-2,10,6,4,14,9,5,-4,-3,-1,8,5,3,10,5,5,-2,0,-2,7,4,3,10,6,4,-3,-2,-1,5,3,2,10,5,5,-5,-2,-3,4,3,1,3,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",14,"65-69",9,5,4,13,7,6,-4,-2,-2,5,3,2,7,4,3,-2,-1,-1,4,2,2,6,4,2,-2,-2,0,4,3,1,5,4,1,-1,-1,0,2,1,1,4,2,2,-2,-1,-1,2,1,1,2,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",15,"70-74",4,3,1,7,5,2,-3,-2,-1,3,2,1,3,2,1,0,0,0,1,0,1,3,1,2,-2,-1,-1,3,1,2,1,0,1,2,1,1,1,1,0,1,1,0,0,0,0,1,0,1,2,1,1,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",16,"75-79",2,1,1,4,2,2,-2,-1,-1,3,1,2,5,2,3,-2,-1,-1,2,1,1,3,1,2,-1,0,-1,2,1,1,2,2,0,0,-1,1,1,1,0,2,1,1,-1,0,-1,2,1,1,2,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",17,"80-84",3,1,2,3,1,2,0,0,0,2,1,1,2,0,2,0,1,-1,2,0,2,2,0,2,0,0,0,2,1,1,4,2,2,-2,-1,-1,0,0,0,1,1,0,-1,-1,0,1,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",18,"85-89",1,0,1,3,1,2,-2,-1,-1,0,0,0,2,1,1,-2,-1,-1,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,1,-1,0,-1,0,0,0,1,1,0,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Kusilvak Census Area",19,"90+",0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,-1,0,0,0,0,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",0,"Total",139,73,66,184,101,83,-45,-28,-17,162,92,70,176,96,80,-14,-4,-10,163,87,76,186,101,85,-23,-14,-9,169,93,76,208,109,99,-39,-16,-23,204,111,93,224,113,111,-20,-2,-18,241,140,101,248,142,106,-7,-2,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",1,"0-4",12,5,7,18,10,8,-6,-5,-1,17,10,7,16,11,5,1,-1,2,17,8,9,18,10,8,-1,-2,1,15,8,7,17,6,11,-2,2,-4,24,15,9,29,13,16,-5,2,-7,28,15,13,29,17,12,-1,-2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",2,"5-9",9,5,4,13,7,6,-4,-2,-2,12,7,5,12,6,6,0,1,-1,13,6,7,14,7,7,-1,-1,0,14,7,7,21,11,10,-7,-4,-3,19,8,11,23,10,13,-4,-2,-2,25,15,10,28,14,14,-3,1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",3,"10-14",9,4,5,10,6,4,-1,-2,1,9,4,5,12,5,7,-3,-1,-2,12,6,6,13,6,7,-1,0,-1,12,6,6,15,8,7,-3,-2,-1,15,7,8,18,8,10,-3,-1,-2,16,10,6,17,9,8,-1,1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",4,"15-19",12,6,6,15,7,8,-3,-1,-2,10,5,5,17,9,8,-7,-4,-3,16,7,9,17,8,9,-1,-1,0,13,8,5,20,9,11,-7,-1,-6,14,7,7,19,9,10,-5,-2,-3,17,8,9,20,10,10,-3,-2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",5,"20-24",14,6,8,21,12,9,-7,-6,-1,22,10,12,21,9,12,1,1,0,18,9,9,22,12,10,-4,-3,-1,18,10,8,24,12,12,-6,-2,-4,18,9,9,20,9,11,-2,0,-2,19,10,9,21,12,9,-2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",6,"25-29",19,11,8,22,13,9,-3,-2,-1,21,12,9,20,11,9,1,1,0,18,10,8,18,10,8,0,0,0,17,9,8,16,10,6,1,-1,2,19,11,8,19,10,9,0,1,-1,29,16,13,29,16,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",7,"30-34",13,8,5,19,10,9,-6,-2,-4,15,9,6,14,9,5,1,0,1,16,9,7,15,8,7,1,1,0,14,7,7,13,7,6,1,0,1,18,10,8,20,11,9,-2,-1,-1,29,18,11,26,17,9,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",8,"35-39",9,5,4,12,6,6,-3,-1,-2,9,6,3,9,5,4,0,1,-1,8,5,3,10,5,5,-2,0,-2,12,7,5,13,7,6,-1,0,-1,22,13,9,19,10,9,3,3,0,25,15,10,26,16,10,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",9,"40-44",7,4,3,10,5,5,-3,-1,-2,7,4,3,8,5,3,-1,-1,0,11,5,6,12,7,5,-1,-2,1,13,9,4,18,11,7,-5,-2,-3,17,9,8,22,14,8,-5,-5,0,19,13,6,16,10,6,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",10,"45-49",5,3,2,5,3,2,0,0,0,9,5,4,11,6,5,-2,-1,-1,12,8,4,14,8,6,-2,0,-2,14,8,6,16,9,7,-2,-1,-1,14,7,7,14,7,7,0,0,0,13,8,5,14,8,6,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",11,"50-54",9,4,5,6,3,3,3,1,2,10,7,3,12,7,5,-2,0,-2,8,5,3,11,6,5,-3,-1,-2,13,7,6,12,6,6,1,1,0,11,7,4,9,6,3,2,1,1,9,5,4,8,5,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",12,"55-59",10,6,4,14,9,5,-4,-3,-1,8,5,3,7,4,3,1,1,0,5,2,3,6,3,3,-1,-1,0,7,4,3,8,4,4,-1,0,-1,6,4,2,4,2,2,2,2,0,6,3,3,6,3,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
